State,City,NO2_Mean,NO2_1st_Max_Value,NO2_AQI,O3_Mean,O3_1st_Max_Value,O3_AQI,SO2_Mean,SO2_1st_Max_Value,SO2_AQI,CO_Mean,CO_1st_Max_Value,CO_AQI
New Jersey,Camden,36.208333,57,54,0.0295,0.053,45,10.291667,36,51,0.654167,1,11
New Jersey,Camden,36.208333,57,54,0.0295,0.053,45,10.2625,24,,0.725,1.9,
New Jersey,Camden,36.208333,57,54,0.0295,0.053,45,10.2625,24,,0.654167,1,11
New Jersey,Camden,10.333333,38,36,0.043583,0.051,43,2,8,11,0.333333,0.7,
New Jersey,Camden,10.333333,38,36,0.043583,0.051,43,2,8,11,0.420833,0.8,9
New Jersey,Camden,10.333333,38,36,0.043583,0.051,43,1.975,5.3,,0.333333,0.7,
New Jersey,Camden,10.333333,38,36,0.043583,0.051,43,1.975,5.3,,0.420833,0.8,9
New Jersey,Camden,13.125,38,36,0.038167,0.05,42,3.5,13,19,0.329167,0.5,
New Jersey,Camden,13.125,38,36,0.038167,0.05,42,3.5,13,19,0.316667,0.4,5
New Jersey,Camden,13.125,38,36,0.038167,0.05,42,3.475,9.3,,0.329167,0.5,
New Jersey,Camden,13.125,38,36,0.038167,0.05,42,3.475,9.3,,0.316667,0.4,5
New Jersey,Camden,25.875,52,49,0.033167,0.061,54,15.458333,41,57,0.379167,0.5,
New Jersey,Camden,25.875,52,49,0.033167,0.061,54,15.458333,41,57,0.383333,0.4,5
New Jersey,Camden,25.875,52,49,0.033167,0.061,54,15.425,35.3,,0.379167,0.5,
New Jersey,Camden,25.875,52,49,0.033167,0.061,54,15.425,35.3,,0.383333,0.4,5
New Jersey,Camden,39.208333,68,66,0.034375,0.071,87,17.791667,36,51,0.475,0.9,
New Jersey,Camden,39.208333,68,66,0.034375,0.071,87,17.791667,36,51,0.466667,0.7,8
New Jersey,Camden,39.208333,68,66,0.034375,0.071,87,17.75,30.3,,0.475,0.9,
New Jersey,Camden,39.208333,68,66,0.034375,0.071,87,17.75,30.3,,0.466667,0.7,8
New Jersey,Camden,35.25,58,55,0.041292,0.081,114,17.791667,58,79,0.516667,1,
New Jersey,Camden,35.25,58,55,0.041292,0.081,114,17.791667,58,79,0.525,0.7,8
New Jersey,Camden,35.25,58,55,0.041292,0.081,114,17.7625,44,,0.516667,1,
New Jersey,Camden,35.25,58,55,0.041292,0.081,114,17.7625,44,,0.525,0.7,8
New Jersey,Camden,33.708333,52,49,0.049042,0.095,150,23.666667,69,92,0.475,0.9,
New Jersey,Camden,33.708333,52,49,0.049042,0.095,150,23.666667,69,92,0.491667,0.6,7
New Jersey,Camden,33.708333,52,49,0.049042,0.095,150,23.625,54,,0.475,0.9,
New Jersey,Camden,33.708333,52,49,0.049042,0.095,150,23.625,54,,0.491667,0.6,7
New Jersey,Camden,30.916667,60,57,0.053375,0.092,142,13.916667,26,37,0.525,0.9,
New Jersey,Camden,30.916667,60,57,0.053375,0.092,142,13.916667,26,37,0.55,0.7,8
New Jersey,Camden,30.916667,60,57,0.053375,0.092,142,13.9,19,,0.525,0.9,
New Jersey,Camden,30.916667,60,57,0.053375,0.092,142,13.9,19,,0.55,0.7,8
New Jersey,Camden,19.583333,49,46,0.033583,0.052,44,5.416667,15,21,0.479167,0.8,
New Jersey,Camden,19.583333,49,46,0.033583,0.052,44,5.416667,15,21,0.491667,0.6,7
New Jersey,Camden,19.583333,49,46,0.033583,0.052,44,5.4,13.3,,0.479167,0.8,
New Jersey,Camden,19.583333,49,46,0.033583,0.052,44,5.4,13.3,,0.491667,0.6,7
New Jersey,Camden,6.625,22,21,0.034333,0.042,36,1.083333,2,3,0.325,0.5,
New Jersey,Camden,6.625,22,21,0.034333,0.042,36,1.083333,2,3,0.3625,0.6,7
New Jersey,Camden,6.625,22,21,0.034333,0.042,36,1.075,1.3,,0.325,0.5,
New Jersey,Camden,6.625,22,21,0.034333,0.042,36,1.075,1.3,,0.3625,0.6,7
New Jersey,Camden,8.416667,19,18,0.031833,0.044,37,1,1,1,0.325,0.4,
New Jersey,Camden,8.416667,19,18,0.031833,0.044,37,1,1,1,0.325,0.4,5
New Jersey,Camden,8.416667,19,18,0.031833,0.044,37,1,1,,0.325,0.4,
New Jersey,Camden,8.416667,19,18,0.031833,0.044,37,1,1,,0.325,0.4,5
New Jersey,Camden,13.208333,26,25,0.024542,0.044,37,1.625,6,9,0.383333,0.6,
New Jersey,Camden,13.208333,26,25,0.024542,0.044,37,1.625,6,9,0.375,0.5,6
New Jersey,Camden,13.208333,26,25,0.024542,0.044,37,1.6125,3.3,,0.383333,0.6,
New Jersey,Camden,13.208333,26,25,0.024542,0.044,37,1.6125,3.3,,0.375,0.5,6
New Jersey,Camden,29.291667,53,50,0.017292,0.043,36,8.541667,31,44,0.570833,1,
New Jersey,Camden,29.291667,53,50,0.017292,0.043,36,8.541667,31,44,0.541667,0.7,8
New Jersey,Camden,29.291667,53,50,0.017292,0.043,36,8.5125,25,,0.570833,1,
New Jersey,Camden,29.291667,53,50,0.017292,0.043,36,8.5125,25,,0.541667,0.7,8
New Jersey,Camden,29.791667,68,66,0.038375,0.078,106,8.125,32,46,0.583333,1.2,
New Jersey,Camden,29.791667,68,66,0.038375,0.078,106,8.125,32,46,0.5875,0.8,9
New Jersey,Camden,29.791667,68,66,0.038375,0.078,106,8.075,26.6,,0.583333,1.2,
New Jersey,Camden,29.791667,68,66,0.038375,0.078,106,8.075,26.6,,0.5875,0.8,9
New Jersey,Camden,34.458333,60,57,0.049125,0.086,127,13.869565,28,40,0.5875,1,
New Jersey,Camden,34.458333,60,57,0.049125,0.086,127,13.869565,28,40,0.595833,0.8,9
New Jersey,Camden,34.458333,60,57,0.049125,0.086,127,14.585714,21.6,,0.5875,1,
New Jersey,Camden,34.458333,60,57,0.049125,0.086,127,14.585714,21.6,,0.595833,0.8,9
New Jersey,Camden,17.25,41,39,0.043583,0.065,67,6.708333,18,26,0.483333,0.7,
New Jersey,Camden,17.25,41,39,0.043583,0.065,67,6.708333,18,26,0.508333,0.6,7
New Jersey,Camden,17.25,41,39,0.043583,0.065,67,6.675,14.3,,0.483333,0.7,
New Jersey,Camden,17.25,41,39,0.043583,0.065,67,6.675,14.3,,0.508333,0.6,7
New Jersey,Camden,5.875,16,15,0.039667,0.05,42,1,1,1,0.395833,0.5,
New Jersey,Camden,5.875,16,15,0.039667,0.05,42,1,1,1,0.4,0.4,5
New Jersey,Camden,5.875,16,15,0.039667,0.05,42,1,1,,0.395833,0.5,
New Jersey,Camden,5.875,16,15,0.039667,0.05,42,1,1,,0.4,0.4,5
New Jersey,Camden,10.25,21,20,0.0375,0.048,41,2.041667,4,6,0.445833,0.6,
New Jersey,Camden,10.25,21,20,0.0375,0.048,41,2.041667,4,6,0.4375,0.5,6
New Jersey,Camden,10.25,21,20,0.0375,0.048,41,2.0125,3.6,,0.445833,0.6,
New Jersey,Camden,10.25,21,20,0.0375,0.048,41,2.0125,3.6,,0.4375,0.5,6
New Jersey,Camden,14.190476,25,24,0.037583,0.054,46,1.916667,4,6,0.454167,0.6,
New Jersey,Camden,14.190476,25,24,0.037583,0.054,46,1.916667,4,6,0.445833,0.5,6
New Jersey,Camden,14.190476,25,24,0.037583,0.054,46,1.8875,3.3,,0.454167,0.6,
New Jersey,Camden,14.190476,25,24,0.037583,0.054,46,1.8875,3.3,,0.445833,0.5,6
New Jersey,Camden,15.958333,35,33,0.035333,0.048,41,1.791667,5,7,0.470833,0.6,
New Jersey,Camden,15.958333,35,33,0.035333,0.048,41,1.791667,5,7,0.475,0.5,6
New Jersey,Camden,15.958333,35,33,0.035333,0.048,41,1.775,4,,0.470833,0.6,
New Jersey,Camden,15.958333,35,33,0.035333,0.048,41,1.775,4,,0.475,0.5,6
New Jersey,Camden,7.304348,12,11,0.037833,0.041,35,1,1,1,0.378261,0.5,
New Jersey,Camden,7.304348,12,11,0.037833,0.041,35,1,1,1,0.391667,0.4,5
New Jersey,Camden,7.304348,12,11,0.037833,0.041,35,1,1,,0.378261,0.5,
New Jersey,Camden,7.304348,12,11,0.037833,0.041,35,1,1,,0.391667,0.4,5
New Jersey,Camden,10.958333,19,18,0.024944,0.033,28,1.083333,3,4,0.375,0.5,
New Jersey,Camden,10.958333,19,18,0.024944,0.033,28,1.083333,3,4,0.366667,0.4,5
New Jersey,Camden,10.958333,19,18,0.024944,0.033,28,1.075,1.6,,0.375,0.5,
New Jersey,Camden,10.958333,19,18,0.024944,0.033,28,1.075,1.6,,0.366667,0.4,5
New Jersey,Camden,22.958333,48,45,0.027167,0.057,48,4.708333,9,13,0.558333,1,
New Jersey,Camden,22.958333,48,45,0.027167,0.057,48,4.708333,9,13,0.508333,0.7,8
New Jersey,Camden,22.958333,48,45,0.027167,0.057,48,4.675,7.3,,0.558333,1,
New Jersey,Camden,22.958333,48,45,0.027167,0.057,48,4.675,7.3,,0.508333,0.7,8
New Jersey,Camden,8,42,40,0.036542,0.043,36,1.125,3,4,0.370833,1.2,
New Jersey,Camden,8,42,40,0.036542,0.043,36,1.125,3,4,0.454167,0.8,9
New Jersey,Camden,8,42,40,0.036542,0.043,36,1.125,2,,0.370833,1.2,
New Jersey,Camden,8,42,40,0.036542,0.043,36,1.125,2,,0.454167,0.8,9
New Jersey,Camden,10.833333,18,17,0.02375,0.03,25,1,1,1,0.320833,0.5,
New Jersey,Camden,10.833333,18,17,0.02375,0.03,25,1,1,1,0.308333,0.4,5
New Jersey,Camden,10.833333,18,17,0.02375,0.03,25,1,1,,0.320833,0.5,
New Jersey,Camden,10.833333,18,17,0.02375,0.03,25,1,1,,0.308333,0.4,5
New Jersey,Camden,20.75,38,36,0.015042,0.021,18,1,1,1,0.508333,0.8,
New Jersey,Camden,20.75,38,36,0.015042,0.021,18,1,1,1,0.495833,0.6,7
New Jersey,Camden,20.75,38,36,0.015042,0.021,18,1,1,,0.508333,0.8,
New Jersey,Camden,20.75,38,36,0.015042,0.021,18,1,1,,0.495833,0.6,7
New Jersey,Camden,16.125,29,27,0.016333,0.028,24,1.458333,4,6,0.466667,0.6,
New Jersey,Camden,16.125,29,27,0.016333,0.028,24,1.458333,4,6,0.479167,0.6,7
New Jersey,Camden,16.125,29,27,0.016333,0.028,24,1.45,3,,0.466667,0.6,
New Jersey,Camden,16.125,29,27,0.016333,0.028,24,1.45,3,,0.479167,0.6,7
New Jersey,Camden,16.090909,24,23,0.035958,0.063,61,1.333333,4,6,0.456522,0.7,
New Jersey,Camden,16.090909,24,23,0.035958,0.063,61,1.333333,4,6,0.4875,0.6,7
New Jersey,Camden,16.090909,24,23,0.035958,0.063,61,1.3125,2.6,,0.456522,0.7,
New Jersey,Camden,16.090909,24,23,0.035958,0.063,61,1.3125,2.6,,0.4875,0.6,7
New Jersey,Camden,13.166667,20,19,0.0185,0.022,19,1.041667,2,3,0.345833,0.5,
New Jersey,Camden,13.166667,20,19,0.0185,0.022,19,1.041667,2,3,0.354167,0.4,5
New Jersey,Camden,13.166667,20,19,0.0185,0.022,19,1.0375,1.3,,0.345833,0.5,
New Jersey,Camden,13.166667,20,19,0.0185,0.022,19,1.0375,1.3,,0.354167,0.4,5
New Jersey,Camden,18.875,29,27,0.014458,0.023,19,1,1,1,0.4875,0.8,
New Jersey,Camden,18.875,29,27,0.014458,0.023,19,1,1,1,0.4625,0.7,8
New Jersey,Camden,18.875,29,27,0.014458,0.023,19,1,1,,0.4875,0.8,
New Jersey,Camden,18.875,29,27,0.014458,0.023,19,1,1,,0.4625,0.7,8
New Jersey,Camden,13.75,25,24,0.033875,0.053,45,1.375,6,9,0.420833,0.5,
New Jersey,Camden,13.75,25,24,0.033875,0.053,45,1.375,6,9,0.4375,0.5,6
New Jersey,Camden,13.75,25,24,0.033875,0.053,45,1.375,3,,0.420833,0.5,
New Jersey,Camden,13.75,25,24,0.033875,0.053,45,1.375,3,,0.4375,0.5,6
New Jersey,Camden,15.041667,36,34,0.034708,0.057,48,3.958333,18,26,0.370833,0.6,
New Jersey,Camden,15.041667,36,34,0.034708,0.057,48,3.958333,18,26,0.366667,0.5,6
New Jersey,Camden,15.041667,36,34,0.034708,0.057,48,3.925,11.3,,0.370833,0.6,
New Jersey,Camden,15.041667,36,34,0.034708,0.057,48,3.925,11.3,,0.366667,0.5,6
New Jersey,Camden,33.583333,50,47,0.022583,0.045,38,5.041667,17,24,0.679167,1.2,
New Jersey,Camden,33.583333,50,47,0.022583,0.045,38,5.041667,17,24,0.645833,0.8,9
New Jersey,Camden,33.583333,50,47,0.022583,0.045,38,5.0125,13.3,,0.679167,1.2,
New Jersey,Camden,33.583333,50,47,0.022583,0.045,38,5.0125,13.3,,0.645833,0.8,9
New Jersey,Camden,13.041667,31,29,0.032083,0.041,35,1.375,3,4,0.2625,0.5,
New Jersey,Camden,13.041667,31,29,0.032083,0.041,35,1.375,3,4,0.358333,0.7,8
New Jersey,Camden,13.041667,31,29,0.032083,0.041,35,1.35,2.6,,0.2625,0.5,
New Jersey,Camden,13.041667,31,29,0.032083,0.041,35,1.35,2.6,,0.358333,0.7,8
New Jersey,Camden,20.25,51,48,0.024458,0.043,36,1.75,3,4,0.370833,0.9,
New Jersey,Camden,20.25,51,48,0.024458,0.043,36,1.75,3,4,0.329167,0.6,7
New Jersey,Camden,20.25,51,48,0.024458,0.043,36,1.7125,2.6,,0.370833,0.9,
New Jersey,Camden,20.25,51,48,0.024458,0.043,36,1.7125,2.6,,0.329167,0.6,7
New Jersey,Camden,23.863636,45,42,0.030333,0.045,38,1.090909,3,4,0.534783,0.9,
New Jersey,Camden,23.863636,45,42,0.030333,0.045,38,1.090909,3,4,0.5875,0.9,10
New Jersey,Camden,23.863636,45,42,0.030333,0.045,38,1.1,1.6,,0.534783,0.9,
New Jersey,Camden,23.863636,45,42,0.030333,0.045,38,1.1,1.6,,0.5875,0.9,10
New Jersey,Camden,18.625,40,38,0.023125,0.039,33,2.958333,19,27,0.5125,0.9,
New Jersey,Camden,18.625,40,38,0.023125,0.039,33,2.958333,19,27,0.483333,0.6,7
New Jersey,Camden,18.625,40,38,0.023125,0.039,33,2.925,9.6,,0.5125,0.9,
New Jersey,Camden,18.625,40,38,0.023125,0.039,33,2.925,9.6,,0.483333,0.6,7
New Jersey,Camden,11.791667,25,24,0.031875,0.046,39,2.291667,12,17,0.358333,0.6,
New Jersey,Camden,11.791667,25,24,0.031875,0.046,39,2.291667,12,17,0.408333,0.7,8
New Jersey,Camden,11.791667,25,24,0.031875,0.046,39,2.275,6,,0.358333,0.6,
New Jersey,Camden,11.791667,25,24,0.031875,0.046,39,2.275,6,,0.408333,0.7,8
New Jersey,Camden,20.619048,56,53,0.03225,0.058,49,2.25,6,9,0.395833,0.7,
New Jersey,Camden,20.619048,56,53,0.03225,0.058,49,2.25,6,9,0.3625,0.5,6
New Jersey,Camden,20.619048,56,53,0.03225,0.058,49,2.2125,4.6,,0.395833,0.7,
New Jersey,Camden,20.619048,56,53,0.03225,0.058,49,2.2125,4.6,,0.3625,0.5,6
New Jersey,Camden,29.458333,63,61,0.031833,0.064,64,2.708333,8,11,0.529167,1.1,
New Jersey,Camden,29.458333,63,61,0.031833,0.064,64,2.708333,8,11,0.5,0.7,8
New Jersey,Camden,29.458333,63,61,0.031833,0.064,64,2.6875,6,,0.529167,1.1,
New Jersey,Camden,29.458333,63,61,0.031833,0.064,64,2.6875,6,,0.5,0.7,8
New Jersey,Camden,27.333333,61,58,0.026292,0.039,33,2.416667,6,9,0.483333,0.8,
New Jersey,Camden,27.333333,61,58,0.026292,0.039,33,2.416667,6,9,0.5125,0.8,9
New Jersey,Camden,27.333333,61,58,0.026292,0.039,33,2.3625,5,,0.483333,0.8,
New Jersey,Camden,27.333333,61,58,0.026292,0.039,33,2.3625,5,,0.5125,0.8,9
New Jersey,Camden,21.25,47,44,0.029208,0.055,47,2.291667,7,10,0.425,0.7,
New Jersey,Camden,21.25,47,44,0.029208,0.055,47,2.291667,7,10,0.4375,0.6,7
New Jersey,Camden,21.25,47,44,0.029208,0.055,47,2.275,5,,0.425,0.7,
New Jersey,Camden,21.25,47,44,0.029208,0.055,47,2.275,5,,0.4375,0.6,7
New Jersey,Camden,25.916667,50,47,0.028375,0.056,47,2.25,8,11,0.520833,1.2,
New Jersey,Camden,25.916667,50,47,0.028375,0.056,47,2.25,8,11,0.495833,0.7,8
New Jersey,Camden,25.916667,50,47,0.028375,0.056,47,2.2375,5,,0.520833,1.2,
New Jersey,Camden,25.916667,50,47,0.028375,0.056,47,2.2375,5,,0.495833,0.7,8
New Jersey,Camden,25.625,61,58,0.03425,0.065,67,2.541667,9,13,0.5125,1,
New Jersey,Camden,25.625,61,58,0.03425,0.065,67,2.541667,9,13,0.525,0.8,9
New Jersey,Camden,25.625,61,58,0.03425,0.065,67,2.5,6.3,,0.5125,1,
New Jersey,Camden,25.625,61,58,0.03425,0.065,67,2.5,6.3,,0.525,0.8,9
New Jersey,Camden,23.958333,58,55,0.04325,0.064,64,3.958333,20,29,0.525,1.1,
New Jersey,Camden,23.958333,58,55,0.04325,0.064,64,3.958333,20,29,0.579167,1,11
New Jersey,Camden,23.958333,58,55,0.04325,0.064,64,3.95,11,,0.525,1.1,
New Jersey,Camden,23.958333,58,55,0.04325,0.064,64,3.95,11,,0.579167,1,11
New Jersey,Camden,18.208333,38,36,0.054417,0.077,104,7.25,32,46,0.35,0.5,
New Jersey,Camden,18.208333,38,36,0.054417,0.077,104,7.25,32,46,0.358333,0.4,5
New Jersey,Camden,18.208333,38,36,0.054417,0.077,104,7.225,25,,0.35,0.5,
New Jersey,Camden,18.208333,38,36,0.054417,0.077,104,7.225,25,,0.358333,0.4,5
New Jersey,Camden,20.291667,41,39,0.054125,0.091,140,5.333333,14,20,0.4,0.5,
New Jersey,Camden,20.291667,41,39,0.054125,0.091,140,5.333333,14,20,0.3875,0.5,6
New Jersey,Camden,20.291667,41,39,0.054125,0.091,140,5.3,11.3,,0.4,0.5,
New Jersey,Camden,20.291667,41,39,0.054125,0.091,140,5.3,11.3,,0.3875,0.5,6
New Jersey,Camden,22.583333,43,41,0.065125,0.108,182,5.958333,13,19,0.521739,0.7,
New Jersey,Camden,22.583333,43,41,0.065125,0.108,182,5.958333,13,19,0.520833,0.6,7
New Jersey,Camden,22.583333,43,41,0.065125,0.108,182,5.925,12.3,,0.521739,0.7,
New Jersey,Camden,22.583333,43,41,0.065125,0.108,182,5.925,12.3,,0.520833,0.6,7
New Jersey,Camden,10.833333,19,18,0.035917,0.057,48,1,1,1,0.495833,0.7,
New Jersey,Camden,10.833333,19,18,0.035917,0.057,48,1,1,1,0.5,0.5,6
New Jersey,Camden,10.833333,19,18,0.035917,0.057,48,1,1,,0.495833,0.7,
New Jersey,Camden,10.833333,19,18,0.035917,0.057,48,1,1,,0.5,0.5,6
New Jersey,Camden,5.181818,14,13,0.016917,0.023,19,1,1,1,0.329167,0.5,
New Jersey,Camden,5.181818,14,13,0.016917,0.023,19,1,1,1,0.345833,0.5,6
New Jersey,Camden,5.181818,14,13,0.016917,0.023,19,1,1,,0.329167,0.5,
New Jersey,Camden,5.181818,14,13,0.016917,0.023,19,1,1,,0.345833,0.5,6
New Jersey,Camden,10.041667,31,29,0.019375,0.034,29,1.083333,3,4,0.475,1,
New Jersey,Camden,10.041667,31,29,0.019375,0.034,29,1.083333,3,4,0.429167,0.7,8
New Jersey,Camden,10.041667,31,29,0.019375,0.034,29,1.075,1.6,,0.475,1,
New Jersey,Camden,10.041667,31,29,0.019375,0.034,29,1.075,1.6,,0.429167,0.7,8
New Jersey,Camden,9.541667,44,42,0.039708,0.051,43,1.583333,5,7,0.383333,0.9,
New Jersey,Camden,9.541667,44,42,0.039708,0.051,43,1.583333,5,7,0.391667,0.7,8
New Jersey,Camden,9.541667,44,42,0.039708,0.051,43,1.5625,3.3,,0.383333,0.9,
New Jersey,Camden,9.541667,44,42,0.039708,0.051,43,1.5625,3.3,,0.391667,0.7,8
New Jersey,Camden,21.583333,65,63,0.039125,0.073,93,2.583333,4,6,0.508333,1.6,
New Jersey,Camden,21.583333,65,63,0.039125,0.073,93,2.583333,4,6,0.441667,0.8,9
New Jersey,Camden,21.583333,65,63,0.039125,0.073,93,2.55,3.6,,0.508333,1.6,
New Jersey,Camden,21.583333,65,63,0.039125,0.073,93,2.55,3.6,,0.441667,0.8,9
New Jersey,Camden,22.291667,58,55,0.0525,0.094,147,11.041667,44,61,0.426087,0.7,
New Jersey,Camden,22.291667,58,55,0.0525,0.094,147,11.041667,44,61,0.520833,0.9,10
New Jersey,Camden,22.291667,58,55,0.0525,0.094,147,11,31.3,,0.426087,0.7,
New Jersey,Camden,22.291667,58,55,0.0525,0.094,147,11,31.3,,0.520833,0.9,10
New Jersey,Camden,14.291667,35,33,0.045167,0.087,129,6,18,26,0.429412,0.8,
New Jersey,Camden,14.291667,35,33,0.045167,0.087,129,6,18,26,0.4,0.4,5
New Jersey,Camden,14.291667,35,33,0.045167,0.087,129,5.9625,13.3,,0.429412,0.8,
New Jersey,Camden,14.291667,35,33,0.045167,0.087,129,5.9625,13.3,,0.4,0.4,5
New Jersey,Camden,13.208333,40,38,0.036125,0.059,50,2.375,7,10,0.466667,0.8,
New Jersey,Camden,13.208333,40,38,0.036125,0.059,50,2.375,7,10,0.47619,0.6,7
New Jersey,Camden,13.208333,40,38,0.036125,0.059,50,2.35,4.6,,0.466667,0.8,
New Jersey,Camden,13.208333,40,38,0.036125,0.059,50,2.35,4.6,,0.47619,0.6,7
New Jersey,Camden,3.25,5,5,0.031667,0.045,38,1.291667,3,4,0.3125,0.4,
New Jersey,Camden,3.25,5,5,0.031667,0.045,38,1.291667,3,4,0.316667,0.4,5
New Jersey,Camden,3.25,5,5,0.031667,0.045,38,1.275,2.6,,0.3125,0.4,
New Jersey,Camden,3.25,5,5,0.031667,0.045,38,1.275,2.6,,0.316667,0.4,5
New Jersey,Camden,4.166667,8,8,0.028,0.038,32,1.333333,5,7,0.304167,0.4,
New Jersey,Camden,4.166667,8,8,0.028,0.038,32,1.333333,5,7,0.325,0.4,5
New Jersey,Camden,4.166667,8,8,0.028,0.038,32,1.3125,2.6,,0.304167,0.4,
New Jersey,Camden,4.166667,8,8,0.028,0.038,32,1.3125,2.6,,0.325,0.4,5
New Jersey,Camden,7.083333,26,25,0.029625,0.055,47,1.041667,2,3,0.433333,0.8,
New Jersey,Camden,7.083333,26,25,0.029625,0.055,47,1.041667,2,3,0.325,0.6,7
New Jersey,Camden,7.083333,26,25,0.029625,0.055,47,1.0375,1.3,,0.433333,0.8,
New Jersey,Camden,7.083333,26,25,0.029625,0.055,47,1.0375,1.3,,0.325,0.6,7
New Jersey,Camden,11.5,23,22,0.0395,0.066,71,3.083333,12,17,0.75,1.1,
New Jersey,Camden,11.5,23,22,0.0395,0.066,71,3.083333,12,17,0.7625,0.8,9
New Jersey,Camden,11.5,23,22,0.0395,0.066,71,3.0625,7.6,,0.75,1.1,
New Jersey,Camden,11.5,23,22,0.0395,0.066,71,3.0625,7.6,,0.7625,0.8,9
New Jersey,Camden,17.25,38,36,0.065875,0.101,164,4.045455,8,11,0.318182,0.5,
New Jersey,Camden,17.25,38,36,0.065875,0.101,164,4.045455,8,11,0.316667,0.4,5
New Jersey,Camden,17.25,38,36,0.065875,0.101,164,3.566667,6,,0.318182,0.5,
New Jersey,Camden,17.25,38,36,0.065875,0.101,164,3.566667,6,,0.316667,0.4,5
New Jersey,Camden,12.916667,26,25,0.056458,0.083,119,15.083333,30,43,0.275,0.4,
New Jersey,Camden,12.916667,26,25,0.056458,0.083,119,15.083333,30,43,0.3125,0.4,5
New Jersey,Camden,12.916667,26,25,0.056458,0.083,119,15.0375,20.6,,0.275,0.4,
New Jersey,Camden,12.916667,26,25,0.056458,0.083,119,15.0375,20.6,,0.3125,0.4,5
New Jersey,Camden,12.916667,23,22,0.039542,0.071,87,9.916667,24,34,0.205556,0.4,
New Jersey,Camden,12.916667,23,22,0.039542,0.071,87,9.916667,24,34,0.225,0.3,3
New Jersey,Camden,12.916667,23,22,0.039542,0.071,87,9.8875,20.3,,0.205556,0.4,
New Jersey,Camden,12.916667,23,22,0.039542,0.071,87,9.8875,20.3,,0.225,0.3,3
New Jersey,Camden,7.833333,30,28,0.021833,0.039,33,1.208333,4,6,0.416667,0.8,
New Jersey,Camden,7.833333,30,28,0.021833,0.039,33,1.208333,4,6,0.371429,0.5,6
New Jersey,Camden,7.833333,30,28,0.021833,0.039,33,1.2,2.6,,0.416667,0.8,
New Jersey,Camden,7.833333,30,28,0.021833,0.039,33,1.2,2.6,,0.371429,0.5,6
New Jersey,Camden,12.5,29,27,0.0365,0.058,49,2.583333,8,11,0.383333,0.8,
New Jersey,Camden,12.5,29,27,0.0365,0.058,49,2.583333,8,11,0.4125,0.6,7
New Jersey,Camden,12.5,29,27,0.0365,0.058,49,2.5625,6.6,,0.383333,0.8,
New Jersey,Camden,12.5,29,27,0.0365,0.058,49,2.5625,6.6,,0.4125,0.6,7
New Jersey,Camden,6.625,15,14,0.039833,0.058,49,2.708333,12,17,0.379167,0.5,
New Jersey,Camden,6.625,15,14,0.039833,0.058,49,2.708333,12,17,0.366667,0.4,5
New Jersey,Camden,6.625,15,14,0.039833,0.058,49,2.6875,6,,0.379167,0.5,
New Jersey,Camden,6.625,15,14,0.039833,0.058,49,2.6875,6,,0.366667,0.4,5
New Jersey,Camden,13.043478,26,25,0.032208,0.048,41,4.26087,11,16,0.421739,0.7,
New Jersey,Camden,13.043478,26,25,0.032208,0.048,41,4.26087,11,16,0.391667,0.5,6
New Jersey,Camden,13.043478,26,25,0.032208,0.048,41,4.4,10.3,,0.421739,0.7,
New Jersey,Camden,13.043478,26,25,0.032208,0.048,41,4.4,10.3,,0.391667,0.5,6
New Jersey,Camden,11,37,35,0.021917,0.041,35,1.913043,5,7,0.417391,1,
New Jersey,Camden,11,37,35,0.021917,0.041,35,1.913043,5,7,0.383333,0.7,8
New Jersey,Camden,11,37,35,0.021917,0.041,35,1.971429,2.6,,0.417391,1,
New Jersey,Camden,11,37,35,0.021917,0.041,35,1.971429,2.6,,0.383333,0.7,8
New Jersey,Camden,15.25,32,30,0.046333,0.07,84,5.041667,16,23,0.520833,1.1,
New Jersey,Camden,15.25,32,30,0.046333,0.07,84,5.041667,16,23,0.583333,0.9,10
New Jersey,Camden,15.25,32,30,0.046333,0.07,84,5,11.6,,0.520833,1.1,
New Jersey,Camden,15.25,32,30,0.046333,0.07,84,5,11.6,,0.583333,0.9,10
New Jersey,Camden,8.333333,20,19,0.042792,0.053,45,3.5,14,20,0.420833,0.6,
New Jersey,Camden,8.333333,20,19,0.042792,0.053,45,3.5,14,20,0.4,0.6,7
New Jersey,Camden,8.333333,20,19,0.042792,0.053,45,3.475,9,,0.420833,0.6,
New Jersey,Camden,8.333333,20,19,0.042792,0.053,45,3.475,9,,0.4,0.6,7
New Jersey,Camden,14.166667,36,34,0.044,0.072,90,2.208333,4,6,0.433333,0.7,
New Jersey,Camden,14.166667,36,34,0.044,0.072,90,2.208333,4,6,0.433333,0.6,7
New Jersey,Camden,14.166667,36,34,0.044,0.072,90,2.1625,3.6,,0.433333,0.7,
New Jersey,Camden,14.166667,36,34,0.044,0.072,90,2.1625,3.6,,0.433333,0.6,7
New Jersey,Camden,34.272727,56,53,0.035792,0.074,97,13.375,36,51,0.516667,0.8,
New Jersey,Camden,34.272727,56,53,0.035792,0.074,97,13.375,36,51,0.525,0.6,7
New Jersey,Camden,34.272727,56,53,0.035792,0.074,97,13.3375,31,,0.516667,0.8,
New Jersey,Camden,34.272727,56,53,0.035792,0.074,97,13.3375,31,,0.525,0.6,7
New Jersey,Camden,19.166667,38,36,0.034042,0.059,50,9.333333,34,49,0.3625,0.6,
